fecha,region,producto,precio,marketing,clientes_web,clientes_tienda,ventas
2019-04-21,Occidente,C,45.36,15.89,214,122,82.6
2019-04-22,Norte,D,50.32,22.98,197,119,105.9
2019-04-23,Occidente,D,51.4,19.96,209,111,109.7
2019-04-24,Norte,A,68.81,282.29,209,121,191.2
2019-04-25,Occidente,B,55.66,30.29,186,108,87.5
2019-04-26,Occidente,B,47.91,46.98,199,99,26.6
2019-04-27,Sur,B,49.01,7.12,177,112,23.4
2019-04-28,Norte,C,42.87,99.01,192,122,75.6
2019-04-29,Sur,D,44.52,30.93,201,118,58.7
2019-04-30,Norte,B,59.11,28.13,183,100,106.0
2019-05-01,Sur,A,45.06,377.77,199,126,205.8
2019-05-02,Centro,B,43.82,3.93,198,131,-2.1
2019-05-03,Occidente,A,44.07,20.72,234,140,128.3
2019-05-04,Norte,B,42.71,71.99,213,124,23.9
2019-05-05,Norte,B,61.27,82.61,208,113,134.6
2019-05-06,Occidente,D,51.43,124.85,210,132,128.3
2019-05-07,Norte,A,47.18,23.46,163,114,67.3
2019-05-08,Norte,B,50.29,50.1,183,117,15.3
2019-05-09,Sur,A,52.17,33.85,203,124,139.0
2019-05-10,Norte,A,42.53,179.88,198,122,136.1
2019-05-11,Centro,D,36.1,44.6,194,118,38.0
2019-05-12,Centro,D,63.39,30.26,202,145,98.9
2019-05-13,Occidente,A,59.88,95.93,217,118,160.8
2019-05-14,Norte,D,53.78,11.37,203,140,71.6
2019-05-15,Occidente,B,59.19,189.02,213,125,140.7
2019-05-16,Centro,B,69.14,32.72,172,107,-11.7
2019-05-17,Norte,D,44.65,173.73,172,129,148.9
2019-05-18,Norte,A,38.8,475.33,218,139,277.0
2019-05-19,Occidente,B,56.62,2.16,189,120,95.3
2019-05-20,Centro,C,35.33,21.32,202,96,145.9
2019-05-21,Norte,A,50.38,137.34,216,103,33.4
2019-05-22,Occidente,A,47.02,8.65,194,137,91.8
2019-05-23,Centro,C,56.74,59.14,196,120,85.7
2019-05-24,Occidente,C,45.18,16.32,203,105,136.9
2019-05-25,Sur,A,62.0,63.44,204,116,35.7
2019-05-26,Norte,C,42.53,1.26,203,96,39.3
2019-05-27,Sur,D,57.06,16.32,213,131,202.7
2019-05-28,Centro,D,43.34,32.15,212,122,56.6
2019-05-29,Sur,A,55.48,22.05,208,137,130.3
2019-05-30,Sur,D,39.85,44.84,195,99,61.6
2019-05-31,Centro,B,49.76,15.66,207,118,40.3
2019-06-01,Occidente,D,63.22,171.93,207,117,175.7
2019-06-02,Sur,D,51.15,73.45,184,104,-10.9
2019-06-03,Occidente,C,61.83,37.13,193,132,61.9
2019-06-04,Sur,D,49.74,34.98,191,114,154.4
2019-06-05,Occidente,A,44.95,27.97,190,129,115.0
2019-06-06,Centro,D,51.72,70.37,205,139,191.7
2019-06-07,Sur,D,56.18,75.76,187,120,50.9
2019-06-08,Centro,A,30.94,477.63,199,107,208.0
2019-06-09,Sur,A,55.22,99.16,176,106,61.4
2019-06-10,Centro,C,40.6,75.8,191,132,146.1
2019-06-11,Centro,B,38.12,3.9,194,117,-14.8
2019-06-12,Sur,D,55.39,79.86,172,129,167.7
2019-06-13,Sur,B,63.39,68.31,193,124,75.0
2019-06-14,Sur,C,52.16,226.95,191,144,208.8
2019-06-15,Norte,A,36.45,128.21,202,126,133.6
2019-06-16,Occidente,A,43.29,65.31,189,114,183.0
2019-06-17,Norte,A,45.82,25.89,192,109,105.2
2019-06-18,Norte,C,51.96,125.35,213,118,116.1
2019-06-19,Centro,D,49.28,33.82,213,127,73.1
2019-06-20,Sur,C,54.95,43.53,192,121,22.9
2019-06-21,Occidente,A,60.0,117.88,169,122,53.8
2019-06-22,Centro,D,53.45,37.45,206,144,142.2
2019-06-23,Norte,A,58.98,35.22,176,122,-2.6
2019-06-24,Sur,A,47.3,58.37,190,133,59.6
2019-06-25,Centro,C,82.96,108.91,203,114,102.3
2019-06-26,Sur,C,55.53,284.46,200,132,206.5
2019-06-27,Centro,B,56.84,16.1,185,105,82.5
2019-06-28,Sur,A,67.58,29.11,221,128,91.2
2019-06-29,Norte,D,50.88,422.37,195,122,235.6
2019-06-30,Occidente,A,43.54,96.01,193,119,26.1
2019-07-01,Norte,D,63.06,0.97,214,127,130.5
2019-07-02,Occidente,B,63.65,225.03,237,124,241.2
2019-07-03,Sur,A,51.54,33.14,188,118,67.1
2019-07-04,Centro,D,67.6,79.86,210,148,123.0
2019-07-05,Norte,D,49.17,45.76,216,122,-4.5
2019-07-06,Occidente,B,59.32,19.15,215,105,24.1
2019-07-07,Norte,C,65.16,92.13,221,112,125.5
2019-07-08,Occidente,B,50.98,24.2,188,123,140.8
2019-07-09,Norte,D,54.57,25.88,205,121,-57.0
2019-07-10,Occidente,B,60.26,162.3,205,126,150.2
2019-07-11,Occidente,C,46.34,103.04,182,125,118.4
2019-07-12,Sur,A,41.86,250.6,181,125,73.1
2019-07-13,Occidente,B,63.33,57.62,185,131,124.2
2019-07-14,Sur,B,53.07,70.32,204,117,31.5
2019-07-15,Occidente,A,44.94,7.19,204,120,47.9
2019-07-16,Centro,B,50.94,44.6,190,118,136.1
2019-07-17,Centro,C,55.09,5.0,205,120,63.9
2019-07-18,Centro,D,34.31,43.09,215,120,28.3
2019-07-19,Occidente,B,57.16,52.55,201,139,273.6
2019-07-20,Sur,A,54.08,19.0,183,113,100.3
2019-07-21,Sur,A,66.55,193.16,217,110,143.8
2019-07-22,Occidente,B,47.81,41.06,219,108,71.9
2019-07-23,Centro,A,63.77,5.63,223,111,129.1
2019-07-24,Centro,D,49.55,49.49,206,105,99.0
2019-07-25,Sur,D,51.39,79.42,218,149,122.5
2019-07-26,Centro,A,52.81,65.02,179,117,66.3
2019-07-27,Norte,B,70.93,82.87,206,117,140.1
2019-07-28,Sur,B,37.61,214.16,217,122,140.5
2019-07-29,Centro,A,54.95,2.98,236,107,57.0
2019-07-30,Sur,D,50.42,155.71,193,117,74.8
2019-07-31,Norte,D,49.71,47.14,201,125,125.2
2019-08-01,Sur,B,55.83,48.45,192,121,146.6
2019-08-02,Sur,D,61.06,89.22,212,129,171.7
2019-08-03,Sur,C,55.32,90.04,211,131,225.2
2019-08-04,Sur,D,62.35,11.17,212,109,135.9
2019-08-05,Norte,B,47.49,100.48,183,127,139.9
2019-08-06,Occidente,D,49.51,19.28,206,133,37.8
2019-08-07,Sur,D,39.99,34.95,201,119,46.5
2019-08-08,Sur,A,69.83,66.08,199,124,72.2
2019-08-09,Centro,C,48.13,110.06,195,112,63.2
2019-08-10,Sur,A,47.03,141.55,212,112,68.5
2019-08-11,Centro,D,56.07,126.97,196,107,80.0
2019-08-12,Occidente,D,61.07,73.45,206,131,82.7
2019-08-13,Norte,A,43.08,18.66,208,121,-7.9
2019-08-14,Norte,C,61.87,112.96,214,137,160.0
2019-08-15,Occidente,B,46.97,375.52,219,143,213.7
2019-08-16,Norte,A,64.31,169.48,202,125,128.7
2019-08-17,Occidente,D,44.59,56.38,205,124,116.1
2019-08-18,Occidente,D,57.35,61.48,198,116,111.7
2019-08-19,Occidente,B,50.43,308.7,188,118,141.8
2019-08-20,Norte,D,38.74,7.02,189,129,100.6
2019-08-21,Centro,D,35.84,89.87,214,133,106.5
2019-08-22,Occidente,B,42.57,15.2,191,120,46.8
2019-08-23,Sur,D,59.93,7.84,186,118,120.9
2019-08-24,Norte,D,30.57,33.46,175,120,58.9
2019-08-25,Occidente,C,53.34,26.07,185,113,97.4
2019-08-26,Occidente,A,52.47,4.66,238,130,99.1
2019-08-27,Sur,C,33.18,191.73,204,111,185.9
2019-08-28,Centro,C,42.03,180.31,197,118,159.4
2019-08-29,Centro,D,42.01,114.18,201,117,69.5
2019-08-30,Centro,A,50.53,146.26,189,113,18.5
2019-08-31,Occidente,A,64.66,6.89,223,139,-5.2
2019-09-01,Occidente,D,60.75,31.85,176,115,144.2
2019-09-02,Occidente,C,46.4,89.57,208,117,98.8
2019-09-03,Norte,C,41.71,222.67,221,114,197.8
2019-09-04,Sur,C,34.42,122.72,183,139,98.8
2019-09-05,Occidente,A,46.21,1.8,197,114,121.6
2019-09-06,Sur,D,41.01,27.33,193,134,12.2
2019-09-07,Sur,A,49.64,51.83,188,146,-24.4
2019-09-08,Centro,C,50.02,97.24,206,118,65.9
2019-09-09,Norte,A,45.24,109.29,209,123,87.3
2019-09-10,Occidente,A,45.45,94.41,197,118,7.4
2019-09-11,Centro,D,43.06,7.34,202,111,99.8
2019-09-12,Centro,D,44.88,141.82,191,108,28.0
2019-09-13,Occidente,A,64.36,110.89,211,128,67.8
2019-09-14,Sur,B,55.18,24.0,202,116,188.1
2019-09-15,Centro,D,55.31,68.58,201,124,29.1
2019-09-16,Sur,B,60.12,29.59,179,133,51.6
2019-09-17,Norte,D,59.24,116.02,195,125,129.2
2019-09-18,Sur,C,64.25,24.32,193,128,148.1
2019-09-19,Norte,B,55.88,2.04,196,117,137.8
2019-09-20,Sur,C,52.05,56.51,210,134,118.1
2019-09-21,Centro,C,44.09,4.4,166,108,29.2
2019-09-22,Centro,A,41.76,4.42,182,122,61.0
2019-09-23,Norte,C,58.82,21.21,210,120,66.2
2019-09-24,Occidente,C,48.89,127.68,192,111,118.8
2019-09-25,Norte,C,36.4,286.14,215,104,89.2
2019-09-26,Norte,C,29.07,71.88,206,139,103.1
2019-09-27,Sur,A,71.48,113.31,213,107,152.2
2019-09-28,Sur,A,40.14,5.08,200,112,113.3
2019-09-29,Norte,C,43.14,156.23,218,113,162.0
2019-09-30,Centro,B,62.28,59.47,224,107,95.3
2019-10-01,Sur,D,37.91,65.85,204,110,143.0
2019-10-02,Occidente,B,55.31,162.3,199,130,88.8
2019-10-03,Sur,C,68.22,12.39,199,130,50.9
2019-10-04,Sur,A,71.14,60.82,203,113,38.5
2019-10-05,Occidente,C,45.53,77.51,187,128,70.3
2019-10-06,Norte,C,49.88,95.05,177,123,100.0
2019-10-07,Occidente,A,46.04,122.92,197,108,83.1
2019-10-08,Norte,B,49.82,99.72,203,116,106.2
2019-10-09,Norte,D,62.98,188.17,228,132,109.8
2019-10-10,Norte,C,36.01,401.67,206,119,195.7
2019-10-11,Occidente,A,56.48,1.71,192,101,63.2
2019-10-12,Norte,D,48.05,53.31,174,122,117.7
2019-10-13,Centro,D,63.69,52.61,199,127,114.5
2019-10-14,Occidente,D,63.15,138.82,221,131,133.1
2019-10-15,Centro,A,45.93,34.32,198,127,134.9
2019-10-16,Norte,C,48.89,1.52,192,145,42.5
2019-10-17,Sur,A,58.93,7.76,205,112,56.3
2019-10-18,Norte,C,59.83,257.2,207,118,119.6
2019-10-19,Centro,B,25.28,250.37,211,109,99.5
2019-10-20,Centro,D,58.9,29.61,186,115,35.7
2019-10-21,Occidente,C,66.46,274.87,193,134,37.9
2019-10-22,Sur,B,52.56,208.72,179,128,188.4
2019-10-23,Occidente,A,59.5,116.8,227,116,171.9
2019-10-24,Centro,D,62.79,28.06,233,135,95.1
2019-10-25,Norte,C,52.22,12.6,195,157,158.1
2019-10-26,Sur,D,58.14,18.36,198,125,110.8
2019-10-27,Norte,D,50.13,22.04,219,103,105.9
2019-10-28,Norte,D,49.48,164.58,213,134,125.5
2019-10-29,Sur,A,43.38,38.69,184,109,81.7
2019-10-30,Occidente,D,51.73,113.31,211,139,158.4
2019-10-31,Norte,C,68.87,146.28,198,137,120.8
2019-11-01,Centro,A,40.98,56.84,221,134,111.5
2019-11-02,Norte,B,56.17,24.07,190,130,57.9
2019-11-03,Sur,C,53.21,64.35,184,126,7.3
2019-11-04,Sur,A,64.75,14.41,214,131,52.4
2019-11-05,Sur,C,66.63,168.98,193,124,92.2
2019-11-06,Occidente,C,40.76,164.15,197,119,113.1
2019-11-07,Norte,B,44.26,271.67,210,121,96.3
2019-11-08,Occidente,A,44.8,167.05,191,111,122.1
2019-11-09,Occidente,D,45.16,104.7,218,129,123.4
2019-11-10,Sur,C,46.02,47.44,196,142,193.6
2019-11-11,Sur,C,53.47,68.63,199,119,136.6
2019-11-12,Occidente,C,41.49,20.64,185,136,81.8
2019-11-13,Norte,C,42.89,111.95,196,127,76.8
2019-11-14,Centro,C,42.09,180.02,202,132,111.2
2019-11-15,Occidente,A,54.93,119.46,179,142,130.1
2019-11-16,Norte,C,49.36,314.49,209,112,149.0
2019-11-17,Sur,C,47.59,361.4,195,122,195.5
2019-11-18,Sur,C,41.58,119.24,188,112,84.1
2019-11-19,Norte,D,33.96,137.08,194,120,105.5
2019-11-20,Centro,D,66.32,39.65,193,102,134.1
2019-11-21,Sur,A,47.11,4.62,204,115,42.3
2019-11-22,Sur,C,77.1,195.43,191,121,92.7
2019-11-23,Sur,C,57.73,116.46,210,112,131.2
2019-11-24,Norte,B,68.29,334.73,201,128,207.9
2019-11-25,Occidente,D,59.93,0.03,178,120,-0.9
2019-11-26,Sur,B,51.59,125.8,203,112,162.2
2019-11-27,Occidente,C,44.02,31.23,213,127,119.3
2019-11-28,Centro,C,40.23,58.75,175,138,173.4
2019-11-29,Sur,B,61.2,60.06,182,129,107.1
2019-11-30,Sur,A,52.65,3.63,223,117,110.8
2019-12-01,Centro,A,56.17,191.08,195,130,168.4
2019-12-02,Sur,B,58.15,9.26,222,133,170.4
2019-12-03,Occidente,C,53.56,305.38,211,108,170.3
2019-12-04,Norte,B,45.28,84.63,199,122,138.3
2019-12-05,Occidente,D,60.13,32.11,222,114,70.3
2019-12-06,Norte,A,48.02,101.8,203,107,54.5
2019-12-07,Norte,B,50.91,262.22,227,125,126.5
2019-12-08,Occidente,A,57.17,151.77,219,111,35.6
2019-12-09,Occidente,D,49.41,18.1,222,115,143.1
2019-12-10,Occidente,C,31.82,37.09,180,122,108.8
2019-12-11,Occidente,C,60.41,11.5,189,111,71.2
2019-12-12,Centro,C,62.55,131.41,206,119,198.4
2019-12-13,Sur,A,31.69,22.43,186,119,55.5
2019-12-14,Norte,D,39.57,136.89,189,128,125.0
2019-12-15,Occidente,B,70.24,14.13,207,119,104.2
2019-12-16,Occidente,C,52.32,143.79,215,122,42.8
2019-12-17,Occidente,A,50.04,72.25,180,95,41.3
2019-12-18,Centro,C,45.74,182.45,201,133,123.7
2019-12-19,Occidente,D,39.69,73.17,209,109,58.6
2019-12-20,Occidente,B,48.06,28.58,204,120,14.7
2019-12-21,Occidente,C,59.74,114.26,208,87,65.2
2019-12-22,Sur,D,49.84,35.71,194,128,22.7
2019-12-23,Centro,A,56.1,9.65,210,105,97.6
2019-12-24,Occidente,D,67.66,175.33,201,135,83.5
2019-12-25,Norte,A,44.2,130.76,205,112,94.1
2019-12-26,Norte,C,53.03,5.92,184,126,47.3
2019-12-27,Norte,C,60.04,261.66,194,122,253.9
2019-12-28,Centro,D,40.67,22.77,180,115,66.1
2019-12-29,Centro,A,51.78,136.11,180,116,123.8
2019-12-30,Norte,D,68.72,2.21,196,140,96.5
2019-12-31,Occidente,D,46.6,65.18,220,112,71.3
2020-01-01,Centro,C,60.68,29.68,222,117,69.1
2020-01-02,Norte,C,48.59,81.0,211,110,84.3
2020-01-03,Norte,C,68.0,31.49,211,109,105.8
2020-01-04,Occidente,D,33.55,68.69,194,105,131.7
2020-01-05,Sur,D,50.65,1.13,208,117,152.3
2020-01-06,Centro,B,35.21,238.48,202,145,19.1
2020-01-07,Occidente,B,42.99,165.29,211,125,138.9
2020-01-08,Norte,D,42.93,2.53,213,126,91.0
2020-01-09,Norte,B,47.33,430.29,208,121,167.6
2020-01-10,Occidente,D,38.12,263.08,219,126,114.3
2020-01-11,Centro,C,49.28,107.72,173,132,219.9
2020-01-12,Sur,A,54.6,50.1,203,123,65.9
2020-01-13,Sur,C,34.68,215.33,209,126,160.8
2020-01-14,Norte,D,43.65,195.34,212,106,149.9
2020-01-15,Centro,C,75.41,54.7,184,122,9.2
2020-01-16,Sur,D,53.29,122.04,193,122,70.5
2020-01-17,Centro,D,31.82,166.3,198,129,144.7
2020-01-18,Centro,B,36.0,170.08,196,154,112.5
2020-01-19,Norte,D,52.26,363.06,199,123,154.0
2020-01-20,Sur,A,51.01,160.95,218,109,122.6
2020-01-21,Occidente,B,44.13,80.92,211,112,135.4
2020-01-22,Norte,A,71.93,162.99,204,115,172.2
2020-01-23,Sur,D,76.19,35.97,185,104,21.2
2020-01-24,Sur,C,47.36,28.38,237,132,214.8
2020-01-25,Sur,D,58.73,35.12,218,124,78.3
2020-01-26,Sur,D,59.23,78.57,192,113,84.5
2020-01-27,Sur,C,60.56,88.82,209,120,65.1
2020-01-28,Centro,C,43.6,38.61,217,122,-18.8
2020-01-29,Norte,A,69.39,65.74,222,121,142.4
2020-01-30,Centro,B,49.31,86.06,191,117,155.2
2020-01-31,Occidente,B,54.22,32.49,208,117,23.0
2020-02-01,Sur,B,50.02,5.85,189,122,47.4
2020-02-02,Norte,A,48.6,11.15,194,107,-5.6
2020-02-03,Sur,A,52.78,94.86,184,115,147.6
2020-02-04,Norte,C,38.14,254.85,197,124,133.4
2020-02-05,Centro,B,30.29,59.0,200,121,50.6
2020-02-06,Norte,D,47.87,71.03,225,118,115.3
2020-02-07,Occidente,A,41.2,4.1,193,125,102.4
2020-02-08,Occidente,D,55.48,304.37,189,139,120.2
2020-02-09,Norte,B,54.34,195.4,170,113,163.1
2020-02-10,Norte,B,50.13,66.96,232,111,79.6
2020-02-11,Norte,A,64.82,213.87,198,118,191.7
2020-02-12,Norte,A,49.94,57.44,202,93,116.9
2020-02-13,Occidente,C,35.42,61.14,192,133,48.7
2020-02-14,Sur,D,47.76,114.89,192,142,166.2
2020-02-15,Norte,C,61.71,39.06,229,138,61.2
2020-02-16,Norte,C,31.16,213.31,192,125,112.3
2020-02-17,Occidente,D,49.06,24.04,181,106,45.0
2020-02-18,Occidente,B,55.75,323.51,230,125,128.2
2020-02-19,Centro,D,76.52,261.76,196,102,204.3
2020-02-20,Norte,B,62.08,42.41,209,107,34.5
2020-02-21,Centro,C,51.33,108.06,190,113,69.1
2020-02-22,Occidente,B,55.21,68.65,181,124,197.9
2020-02-23,Occidente,B,31.02,87.83,224,146,113.2
2020-02-24,Sur,B,39.5,18.97,223,130,-30.4
2020-02-25,Norte,D,56.51,138.07,194,114,104.9
2020-02-26,Centro,B,51.61,71.4,180,112,32.7
2020-02-27,Occidente,D,52.89,11.0,219,134,34.2
2020-02-28,Occidente,A,50.34,160.57,162,127,122.3
2020-02-29,Centro,A,49.95,232.08,196,113,216.6
2020-03-01,Sur,C,51.03,0.62,202,130,27.0
2020-03-02,Occidente,C,39.44,164.43,208,110,147.6
2020-03-03,Norte,D,47.71,83.79,221,133,17.3
2020-03-04,Occidente,B,37.56,5.17,202,120,4.9
2020-03-05,Norte,B,43.8,58.98,212,125,153.1
2020-03-06,Centro,A,61.96,53.73,181,111,116.9
2020-03-07,Norte,D,48.19,21.32,201,117,88.4
2020-03-08,Centro,B,55.96,44.63,208,124,64.0
2020-03-09,Norte,B,51.15,69.91,198,107,137.8
2020-03-10,Centro,D,46.15,79.66,191,127,53.2
2020-03-11,Norte,C,39.91,15.77,193,131,161.6
2020-03-12,Sur,D,46.0,88.33,190,121,47.8
2020-03-13,Norte,D,51.83,29.66,206,107,15.7
2020-03-14,Norte,B,55.8,17.81,182,121,111.7
2020-03-15,Sur,A,51.22,40.17,194,144,98.2
2020-03-16,Occidente,B,56.49,101.29,209,101,109.9
2020-03-17,Occidente,B,34.8,321.08,196,124,194.1
2020-03-18,Norte,B,58.67,174.04,207,106,179.7
2020-03-19,Sur,D,38.72,200.52,173,121,157.8
2020-03-20,Norte,D,59.84,24.4,206,111,55.7
2020-03-21,Centro,B,55.02,61.9,191,110,199.2
2020-03-22,Centro,B,31.3,59.14,206,122,189.1
2020-03-23,Norte,A,57.37,61.7,194,126,-4.4
2020-03-24,Occidente,C,59.95,22.28,185,116,37.7
2020-03-25,Occidente,B,62.58,185.39,186,113,90.1
2020-03-26,Norte,D,42.31,40.31,218,129,113.5
2020-03-27,Norte,C,51.79,64.31,191,107,85.6
2020-03-28,Centro,C,56.94,45.04,207,110,124.4
2020-03-29,Occidente,A,57.36,42.67,196,115,143.0
2020-03-30,Norte,C,54.1,95.19,217,114,115.8
2020-03-31,Centro,B,45.73,496.33,241,110,337.5
2020-04-01,Occidente,B,59.88,216.2,197,111,165.0
2020-04-02,Sur,D,59.94,262.81,180,125,140.6
2020-04-03,Centro,B,48.46,56.92,205,130,74.0
2020-04-04,Occidente,B,42.16,21.09,186,112,14.3
2020-04-05,Occidente,A,42.72,1.36,206,121,93.9
2020-04-06,Centro,C,63.65,4.47,200,109,15.4
2020-04-07,Sur,A,59.51,129.62,208,135,147.6
2020-04-08,Centro,C,49.8,45.13,205,126,83.3
2020-04-09,Occidente,A,48.01,106.01,201,113,81.8
2020-04-10,Norte,D,32.32,80.46,187,116,99.6
2020-04-11,Norte,A,49.16,390.59,216,146,201.1
2020-04-12,Centro,A,38.09,124.71,216,122,124.8
2020-04-13,Occidente,D,51.59,405.39,185,115,156.0
2020-04-14,Norte,B,61.85,35.7,208,130,80.4
2020-04-15,Occidente,B,40.2,40.29,226,102,124.0
2020-04-16,Centro,D,52.39,71.36,215,108,89.9
2020-04-17,Norte,D,59.98,68.63,189,134,69.4
2020-04-18,Occidente,A,52.2,73.49,189,122,102.1
2020-04-19,Norte,D,44.76,191.12,183,116,106.3
2020-04-20,Centro,D,50.1,125.25,194,112,62.2
2020-04-21,Occidente,C,59.57,19.61,219,107,83.7
2020-04-22,Norte,C,52.63,88.39,208,126,123.1
2020-04-23,Centro,B,49.97,19.25,183,125,33.6
2020-04-24,Norte,D,61.56,54.68,198,108,67.5
2020-04-25,Norte,A,55.15,240.26,197,118,119.5
2020-04-26,Sur,B,37.97,7.6,201,116,13.8
2020-04-27,Sur,B,56.31,330.51,217,102,167.2
2020-04-28,Centro,B,59.5,25.03,192,114,166.1
2020-04-29,Sur,D,37.63,19.3,206,128,79.2
2020-04-30,Centro,D,27.31,65.5,181,122,154.8
2020-05-01,Sur,A,39.58,225.02,189,124,220.6
2020-05-02,Norte,A,48.98,20.77,214,121,116.3
2020-05-03,Centro,B,60.1,0.76,207,107,109.0
2020-05-04,Centro,D,41.09,54.28,195,93,31.1
2020-05-05,Norte,A,55.55,85.21,194,130,85.4
2020-05-06,Centro,C,21.08,137.52,217,119,116.3
2020-05-07,Centro,C,51.8,5.76,202,126,64.6
2020-05-08,Sur,B,45.93,73.81,236,117,110.0
2020-05-09,Centro,C,70.99,18.25,179,142,97.3
2020-05-10,Occidente,B,31.08,56.22,231,146,183.8
2020-05-11,Norte,D,49.85,348.68,197,125,191.0
2020-05-12,Sur,B,31.02,390.41,217,136,257.1
2020-05-13,Sur,B,44.5,422.31,222,113,193.7
2020-05-14,Occidente,D,32.99,45.14,202,109,-60.9
2020-05-15,Norte,A,73.01,121.38,217,109,151.8
2020-05-16,Norte,A,46.44,206.09,204,118,240.9
2020-05-17,Sur,A,47.89,70.46,184,116,152.6
2020-05-18,Centro,A,49.57,64.34,205,129,149.4
2020-05-19,Sur,B,38.68,128.11,222,118,111.9
2020-05-20,Norte,A,60.55,69.88,166,141,73.7
2020-05-21,Occidente,C,56.4,87.29,195,110,187.1
2020-05-22,Sur,C,59.18,60.33,202,124,15.4
2020-05-23,Norte,A,37.82,131.48,180,120,61.7
2020-05-24,Sur,C,61.35,189.54,210,109,177.3
2020-05-25,Centro,C,60.2,60.51,220,112,130.1
2020-05-26,Sur,D,47.68,67.54,195,125,71.5
2020-05-27,Sur,D,58.95,256.05,206,110,140.5
2020-05-28,Norte,A,52.73,82.82,182,112,40.9
2020-05-29,Norte,B,34.06,64.42,199,109,31.1
2020-05-30,Norte,B,48.17,353.46,194,124,213.3
2020-05-31,Sur,D,45.18,6.87,189,134,23.1
2020-06-01,Centro,D,50.85,97.55,187,115,129.7
2020-06-02,Occidente,B,60.21,2.59,201,110,91.2
2020-06-03,Occidente,A,33.59,59.59,194,119,81.5
2020-06-04,Norte,B,45.56,39.2,180,117,24.8
2020-06-05,Norte,B,41.78,57.02,184,114,186.0
2020-06-06,Sur,C,42.21,233.32,173,125,189.4
2020-06-07,Occidente,B,41.77,71.17,180,134,135.4
2020-06-08,Norte,D,50.68,87.67,182,113,16.8
2020-06-09,Centro,A,55.23,39.97,228,105,70.5
2020-06-10,Centro,B,53.48,421.62,212,131,270.6
2020-06-11,Norte,C,51.86,367.92,193,114,231.6
2020-06-12,Norte,D,56.22,205.38,186,138,183.0
2020-06-13,Occidente,D,73.8,123.15,213,122,47.5
2020-06-14,Occidente,C,51.36,55.86,211,106,156.7
2020-06-15,Sur,D,60.21,13.53,193,122,15.8
2020-06-16,Occidente,C,59.64,239.84,208,109,145.1
2020-06-17,Centro,D,67.78,76.34,215,108,118.6
2020-06-18,Centro,D,55.61,82.5,184,127,131.4
2020-06-19,Norte,D,41.56,10.82,198,124,145.4
2020-06-20,Occidente,D,53.05,157.3,209,121,148.9
2020-06-21,Sur,C,52.51,80.37,214,121,141.8
2020-06-22,Centro,B,58.15,29.89,206,108,38.6
2020-06-23,Centro,D,41.27,18.85,230,121,136.3
2020-06-24,Sur,C,62.66,95.18,193,105,126.4
2020-06-25,Sur,C,50.05,199.46,202,133,192.2
2020-06-26,Centro,C,58.39,74.47,212,137,16.4
2020-06-27,Centro,B,53.1,197.11,211,133,143.0
2020-06-28,Sur,A,51.23,20.74,200,123,89.2
2020-06-29,Centro,C,52.34,80.61,190,106,73.9
2020-06-30,Norte,C,56.72,58.18,217,131,291.8
2020-07-01,Norte,C,69.59,39.01,207,128,52.7
2020-07-02,Sur,B,29.83,10.55,203,111,57.9
2020-07-03,Occidente,D,55.4,23.09,204,129,15.5
2020-07-04,Sur,B,50.44,219.19,196,108,98.7
2020-07-05,Sur,C,48.23,44.97,200,113,41.1
2020-07-06,Occidente,A,26.37,195.17,192,134,171.3
2020-07-07,Occidente,C,55.8,168.27,188,108,81.0
2020-07-08,Occidente,D,48.75,36.37,170,118,116.8
2020-07-09,Norte,A,41.66,65.05,227,129,86.5
2020-07-10,Centro,A,50.42,60.38,188,138,141.1
2020-07-11,Norte,B,47.07,227.35,212,132,172.8
2020-07-12,Centro,B,32.58,95.44,205,128,104.2
2020-07-13,Norte,D,50.88,57.53,187,103,77.9
2020-07-14,Centro,B,55.8,73.28,202,111,99.0
2020-07-15,Norte,D,44.51,184.22,188,103,150.9
2020-07-16,Occidente,A,52.62,36.79,184,126,62.2
2020-07-17,Sur,A,51.08,53.79,189,100,45.0
2020-07-18,Norte,A,60.45,13.98,208,128,29.6
2020-07-19,Centro,D,48.96,83.93,196,118,105.8
2020-07-20,Occidente,B,58.01,350.02,202,135,239.7
2020-07-21,Norte,B,46.87,42.2,174,127,28.1
2020-07-22,Norte,B,69.67,282.61,210,116,225.7
2020-07-23,Occidente,C,45.63,163.24,207,117,201.2
2020-07-24,Norte,A,43.15,157.24,194,109,147.1
2020-07-25,Sur,A,49.0,135.69,188,124,93.2
2020-07-26,Norte,C,42.72,142.66,208,131,175.2
2020-07-27,Sur,A,37.51,41.11,193,114,126.0
2020-07-28,Sur,A,57.28,178.53,202,121,190.8
2020-07-29,Occidente,C,19.37,363.98,201,101,166.1
2020-07-30,Norte,A,42.82,11.03,200,117,5.7
2020-07-31,Occidente,B,36.58,13.57,209,110,131.4
2020-08-01,Norte,C,51.42,1.17,212,109,184.0
2020-08-02,Norte,A,28.11,121.11,209,107,127.5
2020-08-03,Centro,B,55.48,7.53,209,128,85.7
2020-08-04,Norte,D,56.56,73.79,180,112,105.6
2020-08-05,Occidente,A,33.67,116.42,182,125,71.1
2020-08-06,Sur,C,51.91,90.3,222,129,135.3
2020-08-07,Norte,B,55.16,93.46,174,124,95.8
2020-08-08,Centro,D,59.4,325.59,184,107,151.8
